SeedID,Environment,Task,Solved,UsedSeed,StepsOrNote,RuntimeSeconds
61987,Env_57,Task_5,False,,,147.925
61987,Env_37,Task_80,True,10,173,13.238
61987,Env_52,Task_44,True,10,225,15.531
61987,Env_55,Task_68,True,10,382,0.383
74321,Env_24,Task_81,False,,,351.435
61987,Env_72,Task_27,False,,,45.985
74321,Env_76,Task_79,False,,,120.525
22589,Env_17,Task_39,False,,,176.041
74321,Env_76,Task_93,True,10,295,18.348
74321,Env_24,Task_45,False,,,102.649
61987,Env_71,Task_69,True,10,158,92.492
74321,Env_56,Task_16,True,10,190,36.53
74321,Env_56,Task_34,True,10,145,0.092
74321,Env_66,Task_1,True,10,267,0.217
61987,Env_68,Task_79,True,23,160,10.58
61987,Env_68,Task_71,True,10,68,53.775
37012,Env_15,Task_49,False,,,2958.9
37012,Env_60,Task_2,True,10,612,0.795
78901,Env_32,Task_30,False,,,338.45
78901,Env_9,Task_9,False,,,138.886
78901,Env_86,Task_31,True,10,374,0.723
78901,Env_32,Task_39,True,10,191,14.405
78901,Env_32,Task_32,True,10,150,7.424
22589,Env_17,Task_64,False,,,181.795
78901,Env_86,Task_76,True,10,182,26.148
78901,Env_97,Task_87,True,10,165,0.117
78901,Env_97,Task_67,True,10,146,0.981
78901,Env_44,Task_61,False,,,563.064
22589,Env_74,Task_96,False,,,58.805
8967,Env_88,Task_29,True,10,236,10.145
8967,Env_88,Task_15,True,10,319,0.849
78901,Env_4,Task_3,False,,,119.359
67890,Env_40,Task_75,True,93572,235,2795.246
90785,Env_7,Task_61,True,10,236,0.244
78901,Env_32,Task_16,False,,,101.412
78901,Env_12,Task_63,False,,,160.558
90785,Env_7,Task_91,False,,,87.156
78901,Env_81,Task_55,False,,,171.932
67890,Env_40,Task_80,True,2223,278,149.074
67890,Env_40,Task_100,True,66,174,17.845
67890,Env_40,Task_34,True,10,557,6.914
78901,Env_32,Task_86,False,,,176.235
78901,Env_42,Task_31,True,10,374,0.879
78901,Env_42,Task_56,True,10,199,0.292
67890,Env_15,Task_27,False,,,53.4
8967,Env_88,Task_61,False,,,246.699
8967,Env_37,Task_54,True,10,253,25.699
78901,Env_35,Task_69,False,,,716.044
90785,Env_7,Task_58,False,,,171.17
90785,Env_2,Task_84,True,10,157,0.155
78901,Env_99,Task_43,True,10,273,8.771
90785,Env_26,Task_27,True,10,180,16.872
74321,Env_31,Task_84,False,,,1580.673
90785,Env_21,Task_68,True,10,183,17.662
90785,Env_21,Task_42,True,10,272,0.567
90785,Env_45,Task_24,True,10,641,0.71
90785,Env_45,Task_5,True,10,266,1.023
67890,Env_89,Task_60,False,,,1511.231
67890,Env_36,Task_78,True,10,139,1.048
67890,Env_100,Task_10,True,10,89,0.763
78901,Env_42,Task_63,False,,,162.868
74321,Env_89,Task_17,True,66,277,2093.912
74321,Env_89,Task_39,True,10,154,1.566
74321,Env_89,Task_94,True,23,218,37.152
8967,Env_62,Task_9,True,10,152,196.955
8967,Env_62,Task_19,True,10,342,0.815
8967,Env_58,Task_70,True,10,232,5.042
8967,Env_58,Task_84,True,10,52,0.091
78901,Env_81,Task_60,False,,,352.601
90785,Env_45,Task_39,True,10,213,193.166
90785,Env_45,Task_85,True,10,201,6.49
90785,Env_45,Task_79,True,10,263,0.216
74321,Env_73,Task_20,False,,,76.806
74321,Env_36,Task_59,True,10,203,30.835
74321,Env_36,Task_80,True,10,221,0.522
74321,Env_29,Task_48,True,10,203,0.386
78901,Env_50,Task_26,False,,,231.055
8967,Env_96,Task_28,True,66,191,120.257
78901,Env_50,Task_90,True,10,143,2.721
78901,Env_50,Task_53,True,10,58,5.331
78901,Env_62,Task_79,False,,,748.861
78901,Env_41,Task_42,True,10,304,1.106
78901,Env_24,Task_36,True,10,274,0.259
90785,Env_45,Task_48,False,,,112.635
8967,Env_82,Task_39,True,10,160,0.173
78901,Env_46,Task_62,False,,,360.279
78901,Env_16,Task_55,False,,,169.368
78901,Env_16,Task_32,True,10,150,7.225
74321,Env_31,Task_29,False,,,366.597
78901,Env_16,Task_43,True,10,273,8.96
78901,Env_63,Task_44,True,10,172,0.557
54321,Env_66,Task_88,True,10,64,0.06
32456,Env_45,Task_86,True,10,163,0.189
54321,Env_88,Task_21,True,10,104,0.141
61987,Env_19,Task_19,True,10,184,0.232
32456,Env_77,Task_63,True,10,157,0.292
54321,Env_48,Task_47,True,10,303,0.354
61987,Env_19,Task_54,True,10,61,0.116
22589,Env_9,Task_14,True,10,175,0.419
61987,Env_32,Task_24,True,10,90,0.098
32456,Env_25,Task_73,True,10,96,0.207
54321,Env_50,Task_96,True,10,272,0.498
22589,Env_29,Task_63,True,10,273,0.538
22589,Env_68,Task_8,True,10,267,0.63
37012,Env_66,Task_54,True,10,101,0.715
32456,Env_28,Task_69,True,10,565,0.777
22589,Env_86,Task_6,True,10,468,0.834
32456,Env_98,Task_36,True,10,153,1.277
32456,Env_30,Task_6,True,10,396,0.583
61987,Env_79,Task_17,True,10,147,1.573
32456,Env_50,Task_66,True,10,174,1.644
32456,Env_95,Task_24,True,10,173,0.136
32456,Env_41,Task_5,True,10,172,1.949
32456,Env_95,Task_47,True,10,177,0.362
22589,Env_28,Task_62,True,10,161,3.138
61987,Env_36,Task_30,True,10,175,3.474
22589,Env_30,Task_98,True,10,174,0.355
22589,Env_8,Task_13,True,10,281,0.376
22589,Env_7,Task_59,True,10,183,4.44
32456,Env_4,Task_68,True,10,304,4.62
54321,Env_6,Task_8,True,23,53,6.693
37012,Env_88,Task_80,True,23,70,6.387
37012,Env_7,Task_62,True,10,150,2.741
37012,Env_35,Task_39,True,10,190,7.729
37012,Env_3,Task_41,True,10,162,1.453
22589,Env_74,Task_19,True,23,48,9.427
37012,Env_3,Task_2,True,10,612,0.862
54321,Env_50,Task_50,True,32,56,9.207
37012,Env_3,Task_90,True,10,283,0.271
32456,Env_48,Task_78,True,10,91,10.235
61987,Env_28,Task_82,True,10,325,10.301
32456,Env_44,Task_5,True,10,172,1.722
32456,Env_57,Task_98,True,10,193,13.901
37012,Env_9,Task_67,True,10,147,16.227
54321,Env_51,Task_5,True,10,139,10.787
54321,Env_51,Task_13,True,10,172,0.463
32456,Env_41,Task_75,True,10,221,16.29
32456,Env_24,Task_80,True,10,237,4.064
37012,Env_88,Task_94,True,10,238,21.196
61987,Env_80,Task_52,True,10,210,30.874
