Environment,Task,Seed,Bin,Test Cases,Collisions
Env_3,Task_13801,Unknown,5,43001,0
Env_3,Task_3647,Unknown,5,43001,0
Env_3,Task_5691,Unknown,5,43001,18
Env_3,Task_7142,Unknown,5,43001,4
Env_3,Task_5707,Unknown,5,43001,12
Env_3,Task_5185,Unknown,5,43001,0
Env_3,Task_9028,Unknown,5,43001,8
Env_3,Task_6224,Unknown,5,43001,0
Env_3,Task_5033,Unknown,5,43001,0
Env_3,Task_9822,Unknown,5,43001,44
Env_3,Task_2525,Unknown,5,43001,0
Env_3,Task_12696,Unknown,5,43001,30
Env_3,Task_7126,Unknown,5,43001,0
Env_3,Task_13369,Unknown,5,43001,0
Env_3,Task_8558,Unknown,5,43001,8
Env_3,Task_9069,Unknown,5,43001,0
Env_3,Task_12221,Unknown,5,43001,0
Env_3,Task_13360,Unknown,5,43001,8
Env_3,Task_2694,Unknown,5,43001,0
Env_3,Task_4276,Unknown,5,43001,0
Env_3,Task_8519,Unknown,5,43001,48
Env_3,Task_7299,Unknown,5,43001,6
Env_3,Task_3660,Unknown,5,43001,66
Env_3,Task_9449,Unknown,5,43001,4
Env_3,Task_3721,Unknown,5,43001,0
Env_3,Task_9125,Unknown,5,43001,0
Env_3,Task_1293,Unknown,5,43001,0
Env_3,Task_15017,Unknown,5,43001,4
Env_3,Task_10155,Unknown,5,43001,0
Env_3,Task_6804,Unknown,5,43001,2
Env_3,Task_1186,Unknown,5,43001,84
Env_3,Task_1092,Unknown,5,43001,2
Env_3,Task_6114,Unknown,5,43001,0
Env_3,Task_9736,Unknown,5,43001,0
Env_3,Task_14815,Unknown,5,43001,0
Env_3,Task_9879,Unknown,5,43001,44
Env_3,Task_14141,Unknown,5,43001,44
Env_3,Task_3083,Unknown,5,43001,16
Env_3,Task_3962,Unknown,5,43001,0
Env_3,Task_5743,Unknown,5,43001,0
Env_3,Task_10244,Unknown,5,43001,0
Env_3,Task_4738,Unknown,5,43001,0
Env_3,Task_15124,Unknown,5,43001,0
Env_3,Task_12309,Unknown,5,43001,0
Env_3,Task_11536,Unknown,5,43001,10
Env_3,Task_192,Unknown,5,43001,0
Env_3,Task_5351,Unknown,5,43001,12
Env_3,Task_7754,Unknown,5,43001,0
Env_3,Task_8222,Unknown,5,43001,0
Env_3,Task_5264,Unknown,5,43001,0
Env_3,Task_13694,Unknown,5,43001,0
Env_3,Task_4591,Unknown,5,43001,0
Env_3,Task_8227,Unknown,5,43001,0
Env_3,Task_13973,Unknown,5,43001,0
Env_3,Task_6523,Unknown,5,43001,0
Env_3,Task_8355,Unknown,5,43001,0
Env_3,Task_12116,Unknown,5,43001,0
Env_3,Task_1834,Unknown,5,43001,0
Env_3,Task_6216,Unknown,5,43001,0
Env_3,Task_11239,Unknown,5,43001,0
Env_3,Task_2403,Unknown,5,43001,0
Env_3,Task_6749,Unknown,5,43001,0
Env_3,Task_6963,Unknown,5,43001,0
Env_3,Task_10315,Unknown,5,43001,60
Env_3,Task_5563,Unknown,5,43001,88
Env_3,Task_6751,Unknown,5,43001,0
Env_3,Task_3464,Unknown,5,43001,22
Env_3,Task_3335,Unknown,5,43001,4
Env_3,Task_12422,Unknown,5,43001,0
Env_3,Task_10922,Unknown,5,43001,20
Env_3,Task_3510,Unknown,5,43001,0
Env_3,Task_15058,Unknown,5,43001,0
Env_3,Task_12806,Unknown,5,43001,0
Env_3,Task_3004,Unknown,5,43001,0
Env_3,Task_11307,Unknown,5,43001,20
Env_3,Task_8611,Unknown,5,43001,8
Env_3,Task_11621,Unknown,5,43001,0
Env_3,Task_2696,Unknown,5,43001,0
Env_3,Task_11732,Unknown,5,43001,0
Env_3,Task_8784,Unknown,5,43001,0
Env_3,Task_2069,Unknown,5,43001,0
Env_3,Task_6788,Unknown,5,43001,0
Env_3,Task_312,Unknown,5,43001,0
Env_3,Task_13671,Unknown,5,43001,0
Env_3,Task_4751,Unknown,5,43001,0
Env_3,Task_5388,Unknown,5,43001,0
Env_3,Task_14683,Unknown,5,43001,18
Env_3,Task_9176,Unknown,5,43001,0
Env_3,Task_11868,Unknown,5,43001,44
Env_3,Task_362,Unknown,5,43001,0
Env_3,Task_254,Unknown,5,43001,12
Env_3,Task_3693,Unknown,5,43001,0
Env_3,Task_9748,Unknown,5,43001,0
Env_3,Task_8986,Unknown,5,43001,0
Env_3,Task_15293,Unknown,5,43001,0
Env_3,Task_8301,Unknown,5,43001,0
Env_3,Task_5657,Unknown,5,43001,0
Env_3,Task_1762,Unknown,5,43001,0
Env_3,Task_9174,Unknown,5,43001,0
Env_3,Task_4512,Unknown,5,43001,0
Env_3,Task_5759,Unknown,5,43001,0
Env_3,Task_3811,Unknown,5,43001,54
Env_3,Task_7150,Unknown,5,43001,0
Env_3,Task_13542,Unknown,5,43001,0
Env_3,Task_3572,Unknown,5,43001,42
Env_3,Task_7552,Unknown,5,43001,4
Env_3,Task_6865,Unknown,5,43001,40
Env_3,Task_241,Unknown,5,43001,0
Env_3,Task_320,Unknown,5,43001,0
Env_3,Task_14328,Unknown,5,43001,0
Env_3,Task_550,Unknown,5,43001,0
Env_3,Task_14619,Unknown,5,43001,0
Env_3,Task_1585,Unknown,5,43001,4
Env_3,Task_10083,Unknown,5,43001,4
Env_3,Task_5389,Unknown,5,43001,0
Env_3,Task_2373,Unknown,5,43001,0
Env_3,Task_14842,Unknown,5,43001,0
Env_3,Task_13041,Unknown,5,43001,0
Env_3,Task_11089,Unknown,5,43001,0
Env_3,Task_3070,Unknown,5,43001,8
Env_3,Task_2936,Unknown,5,43001,0
Env_3,Task_15026,Unknown,5,43001,2
Env_3,Task_14271,Unknown,5,43001,12
Env_3,Task_8053,Unknown,5,43001,0
Env_3,Task_90,Unknown,5,43001,0
Env_3,Task_6500,Unknown,5,43001,0
Env_3,Task_890,Unknown,5,43001,0
Env_3,Task_12001,Unknown,5,43001,66
Env_3,Task_8089,Unknown,5,43001,4
Env_3,Task_14285,Unknown,5,43001,0
Env_3,Task_12652,Unknown,5,43001,0
Env_3,Task_10566,Unknown,5,43001,0
Env_3,Task_8411,Unknown,5,43001,0
Env_3,Task_10550,Unknown,5,43001,0
Env_3,Task_12477,Unknown,5,43001,12
Env_3,Task_6048,Unknown,5,43001,0
Env_3,Task_6953,Unknown,5,43001,0
Env_3,Task_6207,Unknown,5,43001,0
Env_3,Task_5201,Unknown,5,43001,4
Env_3,Task_1391,Unknown,5,43001,0
Env_3,Task_9933,Unknown,5,43001,0
Env_3,Task_4084,Unknown,5,43001,2
Env_3,Task_8589,Unknown,5,43001,0
Env_3,Task_5230,Unknown,5,43001,4
Env_3,Task_5290,Unknown,5,43001,0
Env_3,Task_10449,Unknown,5,43001,4
Env_3,Task_22,Unknown,5,43001,102
Env_3,Task_4180,Unknown,5,43001,0
Env_3,Task_6074,Unknown,5,43001,0
Env_3,Task_7740,Unknown,5,43001,0
Env_3,Task_4515,Unknown,5,43001,0
Env_3,Task_1461,Unknown,5,43001,0
Env_3,Task_468,Unknown,5,43001,0
Env_3,Task_8998,Unknown,5,43001,4
Env_3,Task_6046,Unknown,5,43001,16
Env_3,Task_11338,Unknown,5,43001,158
Env_3,Task_9128,Unknown,5,43001,40
Env_3,Task_1383,Unknown,5,43001,0
Env_3,Task_6724,Unknown,5,43001,4
Env_3,Task_14725,Unknown,5,43001,4
Env_3,Task_3199,Unknown,5,43001,0
Env_3,Task_3072,Unknown,5,43001,0
Env_3,Task_2351,Unknown,5,43001,0
Env_3,Task_11569,Unknown,5,43001,28
Env_3,Task_5604,Unknown,5,43001,64
Env_3,Task_2785,Unknown,5,43001,4
Env_3,Task_11611,Unknown,5,43001,0
Env_3,Task_3204,Unknown,5,43001,14
Env_3,Task_1552,Unknown,5,43001,14
Env_3,Task_9679,Unknown,5,43001,0
Env_3,Task_5664,Unknown,5,43001,0
Env_3,Task_7694,Unknown,5,43001,0
Env_3,Task_15408,Unknown,5,43001,74
Env_3,Task_5016,Unknown,5,43001,0
Env_3,Task_2365,Unknown,5,43001,4
Env_3,Task_12930,Unknown,5,43001,0
Env_3,Task_15312,Unknown,5,43001,18
Env_3,Task_11416,Unknown,5,43001,0
Env_3,Task_10192,Unknown,5,43001,0
Env_3,Task_7630,Unknown,5,43001,0
Env_3,Task_8062,Unknown,5,43001,0
Env_3,Task_11923,Unknown,5,43001,0
Env_3,Task_12442,Unknown,5,43001,0
Env_3,Task_9019,Unknown,5,43001,46
Env_3,Task_2895,Unknown,5,43001,10
Env_3,Task_15016,Unknown,5,43001,0
Env_3,Task_657,Unknown,5,43001,4
Env_3,Task_1098,Unknown,5,43001,0
Env_3,Task_1587,Unknown,5,43001,8
Env_3,Task_4368,Unknown,5,43001,0
Env_3,Task_13798,Unknown,5,43001,0
Env_3,Task_13237,Unknown,5,43001,0
Env_3,Task_10319,Unknown,5,43001,0
Env_3,Task_9135,Unknown,5,43001,0
Env_3,Task_9236,Unknown,5,43001,0
Env_3,Task_5624,Unknown,5,43001,0
Env_3,Task_4563,Unknown,5,43001,0
Env_3,Task_10638,Unknown,5,43001,0
Env_3,Task_12047,Unknown,5,43001,0
Env_3,Task_4342,Unknown,5,43001,0
Env_3,Task_6107,Unknown,5,43001,0
Env_3,Task_2682,Unknown,5,43001,76
Env_3,Task_15352,Unknown,5,43001,0
Env_3,Task_12100,Unknown,5,43001,0
Env_3,Task_9493,Unknown,5,43001,0
Env_3,Task_5640,Unknown,5,43001,34
Env_3,Task_13093,Unknown,5,43001,0
Env_3,Task_150,Unknown,5,43001,0
Env_3,Task_7969,Unknown,5,43001,4
Env_3,Task_4078,Unknown,5,43001,0
Env_3,Task_4101,Unknown,5,43001,0
Env_3,Task_14554,Unknown,5,43001,0
Env_3,Task_11575,Unknown,5,43001,0
Env_3,Task_8715,Unknown,5,43001,0
Env_3,Task_4493,Unknown,5,43001,0
Env_3,Task_14859,Unknown,5,43001,0
Env_3,Task_7995,Unknown,5,43001,0
Env_3,Task_11634,Unknown,5,43001,0
Env_3,Task_9271,Unknown,5,43001,12
Env_3,Task_13207,Unknown,5,43001,0
Env_3,Task_6551,Unknown,5,43001,0
Env_3,Task_5391,Unknown,5,43001,0
Env_3,Task_5222,Unknown,5,43001,0
Env_3,Task_6588,Unknown,5,43001,0
Env_3,Task_1927,Unknown,5,43001,0
Env_3,Task_9276,Unknown,5,43001,8
Env_3,Task_6420,Unknown,5,43001,0
Env_3,Task_8083,Unknown,5,43001,0
Env_3,Task_8966,Unknown,5,43001,0
Env_3,Task_6237,Unknown,5,43001,0
Env_3,Task_14668,Unknown,5,43001,0
Env_3,Task_7675,Unknown,5,43001,2
Env_3,Task_2972,Unknown,5,43001,0
Env_3,Task_108,Unknown,5,43001,0
Env_3,Task_13238,Unknown,5,43001,0
Env_3,Task_134,Unknown,5,43001,0
Env_3,Task_1592,Unknown,5,43001,0
Env_3,Task_6486,Unknown,5,43001,0
Env_3,Task_4545,Unknown,5,43001,22
Env_3,Task_4818,Unknown,5,43001,8
Env_3,Task_9223,Unknown,5,43001,0
Env_3,Task_3061,Unknown,5,43001,0
Env_3,Task_6275,Unknown,5,43001,0
Env_3,Task_10298,Unknown,5,43001,2
Env_3,Task_1459,Unknown,5,43001,0
Env_3,Task_8974,Unknown,5,43001,0
Env_3,Task_10916,Unknown,5,43001,34
Env_3,Task_329,Unknown,5,43001,0
Env_3,Task_6857,Unknown,5,43001,0
Env_3,Task_4015,Unknown,5,43001,8
Env_3,Task_2237,Unknown,5,43001,4
Env_3,Task_5926,Unknown,5,43001,0
Env_3,Task_3386,Unknown,5,43001,8
Env_3,Task_7070,Unknown,5,43001,0
Env_3,Task_12822,Unknown,5,43001,0
Env_3,Task_15379,Unknown,5,43001,0
Env_3,Task_2740,Unknown,5,43001,0
Env_3,Task_9307,Unknown,5,43001,76
Env_3,Task_7679,Unknown,5,43001,88
Env_3,Task_1501,Unknown,5,43001,0
Env_3,Task_4486,Unknown,5,43001,4
Env_3,Task_3536,Unknown,5,43001,0
Env_3,Task_14147,Unknown,5,43001,0
Env_3,Task_3361,Unknown,5,43001,8
Env_3,Task_5094,Unknown,5,43001,0
Env_3,Task_14470,Unknown,5,43001,0
Env_3,Task_7367,Unknown,5,43001,0
Env_3,Task_11441,Unknown,5,43001,0
Env_3,Task_8873,Unknown,5,43001,0
Env_3,Task_12435,Unknown,5,43001,0
Env_3,Task_683,Unknown,5,43001,50
Env_3,Task_1929,Unknown,5,43001,0
Env_3,Task_7930,Unknown,5,43001,0
Env_3,Task_11280,Unknown,5,43001,4
Env_3,Task_6323,Unknown,5,43001,50
Env_3,Task_10077,Unknown,5,43001,0
Env_3,Task_12365,Unknown,5,43001,0
Env_3,Task_338,Unknown,5,43001,0
Env_3,Task_10633,Unknown,5,43001,20
Env_3,Task_689,Unknown,5,43001,0
Env_3,Task_3151,Unknown,5,43001,18
Env_3,Task_10563,Unknown,5,43001,0
Env_3,Task_6358,Unknown,5,43001,0
Env_3,Task_4334,Unknown,5,43001,0
Env_3,Task_2735,Unknown,5,43001,0
Env_3,Task_451,Unknown,5,43001,0
Env_3,Task_15407,Unknown,5,43001,0
Env_3,Task_13746,Unknown,5,43001,0
Env_3,Task_4004,Unknown,5,43001,0
Env_3,Task_4134,Unknown,5,43001,0
Env_3,Task_14436,Unknown,5,43001,38
Env_3,Task_12343,Unknown,5,43001,0
Env_3,Task_11852,Unknown,5,43001,0
Env_3,Task_11116,Unknown,5,43001,0
Env_3,Task_13120,Unknown,5,43001,12
Env_3,Task_4585,Unknown,5,43001,0
Env_3,Task_504,Unknown,5,43001,0
Env_3,Task_1935,Unknown,5,43001,18
Env_3,Task_11178,Unknown,5,43001,0
Env_3,Task_2716,Unknown,5,43001,8
Env_3,Task_5406,Unknown,5,43001,0
Env_3,Task_4227,Unknown,5,43001,0
Env_3,Task_12438,Unknown,5,43001,0
Env_3,Task_9817,Unknown,5,43001,4
Env_3,Task_11302,Unknown,5,43001,0
Env_3,Task_11065,Unknown,5,43001,0
Env_3,Task_8801,Unknown,5,43001,0
Env_3,Task_4184,Unknown,5,43001,0
Env_3,Task_507,Unknown,5,43001,0
Env_3,Task_14020,Unknown,5,43001,0
Env_3,Task_3016,Unknown,5,43001,0
Env_3,Task_14488,Unknown,5,43001,0
Env_3,Task_406,Unknown,5,43001,16
Env_3,Task_5681,Unknown,5,43001,0
Env_3,Task_4868,Unknown,5,43001,0
Env_3,Task_11264,Unknown,5,43001,0
Env_3,Task_5305,Unknown,5,43001,0
Env_3,Task_6640,Unknown,5,43001,12
Env_3,Task_13315,Unknown,5,43001,14
Env_3,Task_2692,Unknown,5,43001,0
Env_3,Task_11075,Unknown,5,43001,0
Env_3,Task_6412,Unknown,5,43001,8
Env_3,Task_6600,Unknown,5,43001,2
Env_3,Task_1575,Unknown,5,43001,4
Env_3,Task_10018,Unknown,5,43001,24
Env_3,Task_7720,Unknown,5,43001,110
Env_3,Task_4055,Unknown,5,43001,0
Env_3,Task_2678,Unknown,5,43001,102
Env_3,Task_12197,Unknown,5,43001,102
Env_3,Task_2487,Unknown,5,43001,66
Env_3,Task_7471,Unknown,5,43001,0
Env_3,Task_4941,Unknown,5,43001,0
Env_3,Task_556,Unknown,5,43001,0
Env_3,Task_6734,Unknown,5,43001,0
Env_3,Task_3511,Unknown,5,43001,0
Env_3,Task_5717,Unknown,5,43001,0
Env_3,Task_5438,Unknown,5,43001,0
Env_3,Task_5918,Unknown,5,43001,6
Env_3,Task_10413,Unknown,5,43001,16
Env_3,Task_10595,Unknown,5,43001,0
Env_3,Task_3564,Unknown,5,43001,0
Env_3,Task_3717,Unknown,5,43001,0
Env_3,Task_5764,Unknown,5,43001,58
Env_3,Task_15569,Unknown,5,43001,0
Env_3,Task_5514,Unknown,5,43001,0
Env_3,Task_1856,Unknown,5,43001,0
Env_3,Task_9841,Unknown,5,43001,372
Env_3,Task_1671,Unknown,5,43001,16
Env_3,Task_13394,Unknown,5,43001,0
Env_3,Task_2944,Unknown,5,43001,18
Env_3,Task_13940,Unknown,5,43001,0
Env_3,Task_9163,Unknown,5,43001,56
Env_3,Task_10623,Unknown,5,43001,18
Env_3,Task_7850,Unknown,5,43001,0
Env_3,Task_3685,Unknown,5,43001,0
Env_3,Task_7278,Unknown,5,43001,0
Env_3,Task_13828,Unknown,5,43001,14
Env_3,Task_4294,Unknown,5,43001,0
Env_3,Task_13432,Unknown,5,43001,0
Env_3,Task_9628,Unknown,5,43001,0
Env_3,Task_3802,Unknown,5,43001,12
Env_3,Task_5716,Unknown,5,43001,0
Env_3,Task_10545,Unknown,5,43001,66
Env_3,Task_9337,Unknown,5,43001,0
Env_3,Task_9070,Unknown,5,43001,0
Env_3,Task_1317,Unknown,5,43001,202
Env_3,Task_8881,Unknown,5,43001,66
Env_3,Task_8699,Unknown,5,43001,0
Env_3,Task_12175,Unknown,5,43001,0
Env_3,Task_12131,Unknown,5,43001,56
Env_3,Task_5792,Unknown,5,43001,0
Env_3,Task_13115,Unknown,5,43001,0
Env_3,Task_2807,Unknown,5,43001,24
Env_3,Task_15195,Unknown,5,43001,0
Env_3,Task_15297,Unknown,5,43001,0
Env_3,Task_15066,Unknown,5,43001,0
Env_3,Task_10308,Unknown,5,43001,0
Env_3,Task_7638,Unknown,5,43001,0
Env_3,Task_12917,Unknown,5,43001,4
Env_3,Task_14907,Unknown,5,43001,0
Env_3,Task_7422,Unknown,5,43001,4
Env_3,Task_518,Unknown,5,43001,4
Env_3,Task_4701,Unknown,5,43001,0
Env_3,Task_829,Unknown,5,43001,0
Env_3,Task_3224,Unknown,5,43001,0
Env_3,Task_8687,Unknown,5,43001,112
Env_3,Task_12470,Unknown,5,43001,0
Env_3,Task_4607,Unknown,5,43001,0
Env_3,Task_6496,Unknown,5,43001,2
Env_3,Task_3283,Unknown,5,43001,0
Env_3,Task_5669,Unknown,5,43001,0
Env_3,Task_4760,Unknown,5,43001,12
Env_3,Task_54,Unknown,5,43001,12
Env_3,Task_213,Unknown,5,43001,0
Env_3,Task_9282,Unknown,5,43001,0
Env_3,Task_11510,Unknown,5,43001,2
Env_3,Task_2121,Unknown,5,43001,2
Env_3,Task_10859,Unknown,5,43001,0
Env_3,Task_3069,Unknown,5,43001,0
Env_3,Task_10705,Unknown,5,43001,20
Env_3,Task_6586,Unknown,5,43001,0
Env_3,Task_13372,Unknown,5,43001,0
Env_3,Task_14889,Unknown,5,43001,10
Env_3,Task_8660,Unknown,5,43001,8
Env_3,Task_10660,Unknown,5,43001,0
Env_3,Task_4059,Unknown,5,43001,96
Env_3,Task_5621,Unknown,5,43001,16
Env_3,Task_1267,Unknown,5,43001,0
Env_3,Task_5570,Unknown,5,43001,4
Env_3,Task_8058,Unknown,5,43001,0
Env_3,Task_3238,Unknown,5,43001,0
Env_3,Task_12963,Unknown,5,43001,50
Env_3,Task_1175,Unknown,5,43001,0
Env_3,Task_15029,Unknown,5,43001,0
Env_3,Task_11025,Unknown,5,43001,0
Env_3,Task_4829,Unknown,5,43001,0
Env_3,Task_1750,Unknown,5,43001,0
Env_3,Task_8685,Unknown,5,43001,0
Env_3,Task_8787,Unknown,5,43001,0
Env_3,Task_3031,Unknown,5,43001,0
Env_3,Task_8475,Unknown,5,43001,0
Env_3,Task_15465,Unknown,5,43001,0
Env_3,Task_3157,Unknown,5,43001,0
Env_3,Task_15191,Unknown,5,43001,0
Env_3,Task_13001,Unknown,5,43001,0
Env_3,Task_3822,Unknown,5,43001,0
Env_3,Task_3747,Unknown,5,43001,28
Env_3,Task_13908,Unknown,5,43001,0
Env_3,Task_8933,Unknown,5,43001,0
Env_3,Task_13657,Unknown,5,43001,0
Env_3,Task_10043,Unknown,5,43001,0
Env_3,Task_3573,Unknown,5,43001,8
Env_3,Task_5084,Unknown,5,43001,40
Env_3,Task_13196,Unknown,5,43001,0
Env_3,Task_7258,Unknown,5,43001,2
Env_3,Task_1100,Unknown,5,43001,0
Env_3,Task_3665,Unknown,5,43001,0
Env_3,Task_922,Unknown,5,43001,0
Env_3,Task_15012,Unknown,5,43001,0
Env_3,Task_15157,Unknown,5,43001,0
Env_3,Task_964,Unknown,5,43001,20
Env_3,Task_14946,Unknown,5,43001,0
Env_3,Task_13293,Unknown,5,43001,0
Env_3,Task_14600,Unknown,5,43001,100
Env_3,Task_12388,Unknown,5,43001,4
Env_3,Task_58,Unknown,5,43001,0
Env_3,Task_313,Unknown,5,43001,0
Env_3,Task_8324,Unknown,5,43001,0
Env_3,Task_4796,Unknown,5,43001,8
Env_3,Task_11053,Unknown,5,43001,0
Env_3,Task_2256,Unknown,5,43001,60
Env_3,Task_10080,Unknown,5,43001,0
Env_3,Task_130,Unknown,5,43001,0
Env_3,Task_3877,Unknown,5,43001,14
Env_3,Task_5706,Unknown,5,43001,0
Env_3,Task_9544,Unknown,5,43001,8
Env_3,Task_11237,Unknown,5,43001,2
Env_3,Task_4972,Unknown,5,43001,4
Env_3,Task_10869,Unknown,5,43001,0
Env_3,Task_8493,Unknown,5,43001,4
Env_3,Task_14513,Unknown,5,43001,0
Env_3,Task_4382,Unknown,5,43001,0
Env_3,Task_11212,Unknown,5,43001,22
Env_3,Task_7888,Unknown,5,43001,0
Env_3,Task_76,Unknown,5,43001,0
Env_3,Task_8633,Unknown,5,43001,8
Env_3,Task_13874,Unknown,5,43001,0
Env_3,Task_4356,Unknown,5,43001,4
Env_3,Task_9023,Unknown,5,43001,0
Env_3,Task_10442,Unknown,5,43001,0
Env_3,Task_1997,Unknown,5,43001,26
Env_3,Task_15508,Unknown,5,43001,14
Env_3,Task_2684,Unknown,5,43001,0
Env_3,Task_11999,Unknown,5,43001,0
Env_3,Task_13279,Unknown,5,43001,0
Env_3,Task_13214,Unknown,5,43001,0
Env_3,Task_2679,Unknown,5,43001,0
Env_3,Task_11041,Unknown,5,43001,36
Env_3,Task_878,Unknown,5,43001,0
Env_3,Task_9828,Unknown,5,43001,0
Env_3,Task_10038,Unknown,5,43001,54
Env_3,Task_972,Unknown,5,43001,0
Env_3,Task_10928,Unknown,5,43001,0
Env_3,Task_5091,Unknown,5,43001,0
Env_3,Task_3242,Unknown,5,43001,0
Env_3,Task_2209,Unknown,5,43001,0
Env_3,Task_12466,Unknown,5,43001,8
Env_3,Task_2609,Unknown,5,43001,0
Env_3,Task_5239,Unknown,5,43001,0
Env_3,Task_14466,Unknown,5,43001,0
Env_3,Task_12238,Unknown,5,43001,0
Env_3,Task_3712,Unknown,5,43001,36
Env_3,Task_2243,Unknown,5,43001,0
Env_3,Task_11610,Unknown,5,43001,52
Env_3,Task_7051,Unknown,5,43001,0
Env_3,Task_4720,Unknown,5,43001,0
Env_3,Task_10423,Unknown,5,43001,0
Env_3,Task_8155,Unknown,5,43001,4
Env_3,Task_11807,Unknown,5,43001,0
Env_3,Task_8405,Unknown,5,43001,0
Env_3,Task_3167,Unknown,5,43001,0
Env_3,Task_15349,Unknown,5,43001,0
Env_3,Task_10169,Unknown,5,43001,0
Env_3,Task_9264,Unknown,5,43001,0
Env_3,Task_13697,Unknown,5,43001,0
Env_3,Task_2922,Unknown,5,43001,10
Env_3,Task_2145,Unknown,5,43001,12
Env_3,Task_10385,Unknown,5,43001,2
Env_3,Task_8538,Unknown,5,43001,0
Env_3,Task_9057,Unknown,5,43001,0
Env_3,Task_350,Unknown,5,43001,0
Env_3,Task_5165,Unknown,5,43001,0
Env_3,Task_3708,Unknown,5,43001,0
Env_3,Task_11526,Unknown,5,43001,4
Env_3,Task_11026,Unknown,5,43001,0
Env_3,Task_517,Unknown,5,43001,52
Env_3,Task_14219,Unknown,5,43001,0
Env_3,Task_14557,Unknown,5,43001,80
Env_3,Task_8356,Unknown,5,43001,44
Env_3,Task_4540,Unknown,5,43001,0
Env_3,Task_12284,Unknown,5,43001,20
Env_3,Task_13683,Unknown,5,43001,0
Env_3,Task_2420,Unknown,5,43001,0
Env_3,Task_12297,Unknown,5,43001,4
Env_3,Task_9100,Unknown,5,43001,0
Env_3,Task_8714,Unknown,5,43001,0
Env_3,Task_2219,Unknown,5,43001,0
Env_3,Task_11738,Unknown,5,43001,0
Env_3,Task_4461,Unknown,5,43001,0
Env_3,Task_763,Unknown,5,43001,0
Env_3,Task_8763,Unknown,5,43001,0
Env_3,Task_10749,Unknown,5,43001,0
Env_3,Task_547,Unknown,5,43001,0
Env_3,Task_14031,Unknown,5,43001,0
Env_3,Task_8563,Unknown,5,43001,0
Env_3,Task_11202,Unknown,5,43001,22
Env_3,Task_14993,Unknown,5,43001,0
Env_3,Task_13470,Unknown,5,43001,188
Env_3,Task_10914,Unknown,5,43001,2
Env_3,Task_4606,Unknown,5,43001,0
Env_3,Task_10558,Unknown,5,43001,0
Env_3,Task_10608,Unknown,5,43001,0
Env_3,Task_1284,Unknown,5,43001,0
Env_3,Task_7485,Unknown,5,43001,0
Env_3,Task_1203,Unknown,5,43001,0
Env_3,Task_7905,Unknown,5,43001,0
Env_3,Task_12829,Unknown,5,43001,0
Env_3,Task_12443,Unknown,5,43001,12
Env_3,Task_6652,Unknown,5,43001,8
Env_3,Task_9776,Unknown,5,43001,0
Env_3,Task_15383,Unknown,5,43001,0
Env_3,Task_4102,Unknown,5,43001,0
Env_3,Task_8370,Unknown,5,43001,0
Env_3,Task_2546,Unknown,5,43001,0
Env_3,Task_12853,Unknown,5,43001,0
Env_3,Task_7400,Unknown,5,43001,0
Env_3,Task_10797,Unknown,5,43001,52
Env_3,Task_9697,Unknown,5,43001,0
Env_3,Task_9719,Unknown,5,43001,0
Env_3,Task_3492,Unknown,5,43001,0
Env_3,Task_9855,Unknown,5,43001,10
Env_3,Task_6634,Unknown,5,43001,0
Env_3,Task_15384,Unknown,5,43001,0
Env_3,Task_6726,Unknown,5,43001,8
Env_3,Task_6975,Unknown,5,43001,0
Env_3,Task_2060,Unknown,5,43001,0
Env_3,Task_3416,Unknown,5,43001,0
Env_3,Task_387,Unknown,5,43001,4
Env_3,Task_15165,Unknown,5,43001,0
Env_3,Task_2667,Unknown,5,43001,38
Env_3,Task_11893,Unknown,5,43001,0
Env_3,Task_14299,Unknown,5,43001,0
Env_3,Task_7983,Unknown,5,43001,0
Env_3,Task_11238,Unknown,5,43001,0
Env_3,Task_9393,Unknown,5,43001,40
Env_3,Task_6624,Unknown,5,43001,4
Env_3,Task_9533,Unknown,5,43001,0
Env_3,Task_7044,Unknown,5,43001,4
Env_3,Task_7510,Unknown,5,43001,0
Env_3,Task_2223,Unknown,5,43001,0
Env_3,Task_3235,Unknown,5,43001,0
Env_3,Task_12873,Unknown,5,43001,86
Env_3,Task_14606,Unknown,5,43001,0
Env_3,Task_11451,Unknown,5,43001,72
Env_3,Task_84,Unknown,5,43001,0
Env_3,Task_4262,Unknown,5,43001,0
Env_3,Task_4492,Unknown,5,43001,0
Env_3,Task_9350,Unknown,5,43001,0
Env_3,Task_3034,Unknown,5,43001,0
Env_3,Task_9873,Unknown,5,43001,0
Env_3,Task_6850,Unknown,5,43001,0
Env_3,Task_1045,Unknown,5,43001,38
Env_3,Task_980,Unknown,5,43001,4
Env_3,Task_5580,Unknown,5,43001,2
Env_3,Task_4499,Unknown,5,43001,0
Env_3,Task_14723,Unknown,5,43001,0
Env_3,Task_13514,Unknown,5,43001,0
Env_3,Task_12598,Unknown,5,43001,0
Env_3,Task_10686,Unknown,5,43001,24
Env_3,Task_233,Unknown,5,43001,52
Env_3,Task_8424,Unknown,5,43001,0
Env_3,Task_1757,Unknown,5,43001,0
Env_3,Task_6096,Unknown,5,43001,0
Env_3,Task_261,Unknown,5,43001,2
Env_3,Task_1386,Unknown,5,43001,0
Env_3,Task_1521,Unknown,5,43001,0
Env_3,Task_5943,Unknown,5,43001,0
Env_3,Task_6626,Unknown,5,43001,4
Env_3,Task_14865,Unknown,5,43001,0
